Date,Adj_Close
02-09-2015,92.117241
03-09-2015,89.076469
04-09-2015,88.897606
07-09-2015,86.39344
08-09-2015,86.959862
09-09-2015,88.897606
10-09-2015,88.778358
11-09-2015,88.778358
14-09-2015,87.88401
15-09-2015,86.125145
16-09-2015,87.168541
18-09-2015,88.156372
21-09-2015,87.318214
22-09-2015,85.971169
23-09-2015,84.803734
24-09-2015,83.36689
28-09-2015,85.492218
29-09-2015,83.636299
30-09-2015,89.50341
01-10-2015,89.80275
05-10-2015,92.077759
06-10-2015,94.981377
07-10-2015,95.190918
08-10-2015,93.933685
09-10-2015,94.562294
12-10-2015,94.502434
13-10-2015,91.389267
14-10-2015,90.311638
15-10-2015,91.239601
16-10-2015,90.042229
19-10-2015,90.760651
20-10-2015,90.730713
21-10-2015,90.940262
23-10-2015,84.085312
26-10-2015,84.743866
27-10-2015,84.414589
28-10-2015,84.713928
29-10-2015,84.713928
30-10-2015,83.81591
02-11-2015,84.175117
03-11-2015,83.396828
04-11-2015,84.474457
05-11-2015,83.277092
06-11-2015,83.396828
09-11-2015,80.672813
10-11-2015,77.858994
13-11-2015,77.858994
16-11-2015,78.068527
17-11-2015,78.397804
18-11-2015,80.792542
19-11-2015,79.864586
20-11-2015,81.510963
23-11-2015,83.396828
24-11-2015,83.965576
26-11-2015,87.916893
27-11-2015,86.210648
30-11-2015,84.65406
01-12-2015,85.013275
02-12-2015,83.875771
03-12-2015,83.935638
04-12-2015,83.037621
07-12-2015,82.109657
08-12-2015,81.061958
09-12-2015,80.104057
10-12-2015,80.55307
11-12-2015,78.906685
14-12-2015,80.762611
15-12-2015,78.96656
16-12-2015,80.792542
17-12-2015,80.07412
18-12-2015,80.822479
21-12-2015,82.738266
22-12-2015,83.426765
23-12-2015,83.636299
24-12-2015,84.534325
28-12-2015,83.696167
29-12-2015,84.205055
30-12-2015,84.444527
31-12-2015,86.001106
01-01-2016,85.731697
04-01-2016,81.181686
05-01-2016,81.032021
06-01-2016,80.52314
07-01-2016,79.864586
08-01-2016,79.684975
11-01-2016,77.70932
12-01-2016,75.344513
13-01-2016,72.500755
14-01-2016,71.423126
15-01-2016,67.50174
18-01-2016,66.72345
19-01-2016,69.866547
20-01-2016,70.37542
21-01-2016,68.220161
22-01-2016,63.969494
25-01-2016,64.029358
27-01-2016,65.556015
28-01-2016,62.622456
29-01-2016,61.75436
01-02-2016,62.921799
02-02-2016,62.293179
03-02-2016,61.963898
04-02-2016,59.868504
05-02-2016,60.706665
08-02-2016,61.09581
09-02-2016,61.185608
10-02-2016,59.898438
11-02-2016,60.556988
12-02-2016,65.645813
15-02-2016,65.376404
16-02-2016,62.951729
17-02-2016,64.657982
18-02-2016,64.478378
19-02-2016,64.897453
22-02-2016,65.556015
23-02-2016,63.90963
24-02-2016,62.682323
25-02-2016,63.610287
26-02-2016,63.251072
29-02-2016,62.442848
01-03-2016,63.131336
02-03-2016,63.90963
03-03-2016,64.867523
04-03-2016,63.251072
08-03-2016,63.400745
09-03-2016,63.520485
10-03-2016,62.65239
11-03-2016,61.185608
14-03-2016,60.646793
15-03-2016,59.329689
16-03-2016,58.910606
17-03-2016,60.167843
18-03-2016,61.09581
21-03-2016,61.09581
22-03-2016,61.09581
23-03-2016,62.831993
28-03-2016,63.071468
29-03-2016,64.268837
30-03-2016,65.376404
31-03-2016,65.97509
01-04-2016,64.119164
04-04-2016,67.920822
05-04-2016,65.496147
06-04-2016,66.513908
07-04-2016,65.466209
08-04-2016,65.286598
11-04-2016,68.968513
12-04-2016,67.681343
13-04-2016,68.639244
18-04-2016,72.261284
20-04-2016,69.986275
21-04-2016,70.04615
22-04-2016,70.435295
25-04-2016,70.734642
26-04-2016,74.087273
27-04-2016,74.835625
28-04-2016,75.733658
29-04-2016,70.974113
02-05-2016,70.465225
03-05-2016,71.782333
04-05-2016,71.752403
05-05-2016,67.950752
06-05-2016,68.369835
09-05-2016,67.920822
10-05-2016,67.50174
11-05-2016,66.334305
12-05-2016,67.022789
13-05-2016,67.98069
16-05-2016,67.112595
17-05-2016,66.573776
18-05-2016,66.154694
19-05-2016,64.38858
20-05-2016,65.346474
23-05-2016,65.97509
24-05-2016,64.298775
25-05-2016,65.585953
26-05-2016,68.130356
27-05-2016,67.651405
30-05-2016,67.920822
31-05-2016,68.81884
01-06-2016,70.495163
02-06-2016,70.974113
03-06-2016,63.131336
06-06-2016,63.460613
07-06-2016,63.071468
08-06-2016,62.921799
09-06-2016,62.802059
10-06-2016,61.963898
13-06-2016,59.778698
14-06-2016,59.718834
15-06-2016,60.167843
16-06-2016,59.868504
17-06-2016,60.586926
20-06-2016,61.664558
21-06-2016,61.185608
22-06-2016,60.766529
23-06-2016,60.826401
24-06-2016,59.599094
27-06-2016,60.078045
28-06-2016,62.472786
29-06-2016,62.861931
30-06-2016,63.819824
01-07-2016,63.490547
04-07-2016,63.640217
05-07-2016,63.041534
07-07-2016,62.712257
08-07-2016,61.065872
11-07-2016,61.844162
12-07-2016,62.442848
13-07-2016,63.819824
14-07-2016,64.41851
15-07-2016,66.513908
18-07-2016,62.173439
19-07-2016,63.640217
20-07-2016,63.071468
21-07-2016,63.131336
22-07-2016,63.879692
25-07-2016,64.298775
26-07-2016,64.628052
27-07-2016,63.640217
28-07-2016,62.891865
29-07-2016,62.682323
01-08-2016,62.203373
02-08-2016,62.233311
03-08-2016,62.622456
04-08-2016,63.16127
05-08-2016,63.580349
08-08-2016,61.724426
09-08-2016,58.162254
10-08-2016,55.647774
11-08-2016,57.144485
12-08-2016,56.246456
16-08-2016,56.725407
17-08-2016,55.827377
18-08-2016,56.066853
19-08-2016,56.036919
22-08-2016,56.575737
23-08-2016,60.46719
24-08-2016,58.880672
25-08-2016,57.264221
26-08-2016,56.246456
29-08-2016,56.545803
30-08-2016,56.156658
31-08-2016,55.947117
01-09-2016,50.080002
02-09-2016,50.558952
06-09-2016,50.798428
07-09-2016,50.109936
08-09-2016,50.588886
09-09-2016,50.050068
12-09-2016,49.571121
14-09-2016,50.13987
15-09-2016,50.588886
16-09-2016,50.978031
19-09-2016,50.798428
20-09-2016,50.229675
21-09-2016,50.558952
22-09-2016,50.257465
23-09-2016,49.744946
26-09-2016,48.418411
27-09-2016,47.966187
28-09-2016,49.744946
29-09-2016,48.116928
30-09-2016,47.694847
03-10-2016,48.900787
04-10-2016,48.961082
05-10-2016,48.207375
06-10-2016,48.207375
07-10-2016,48.237522
10-10-2016,48.147076
13-10-2016,45.855793
14-10-2016,45.041786
17-10-2016,43.56451
18-10-2016,43.896145
19-10-2016,46.006535
20-10-2016,47.212475
21-10-2016,48.237522
24-10-2016,46.308022
25-10-2016,45.403568
26-10-2016,47.453663
27-10-2016,46.730099
28-10-2016,45.946239
01-11-2016,46.187428
02-11-2016,44.800598
03-11-2016,44.34837
04-11-2016,43.504215
07-11-2016,44.137333
08-11-2016,44.016739
09-11-2016,43.594662
10-11-2016,44.046886
11-11-2016,42.177681
15-11-2016,43.021839
16-11-2016,42.539463
17-11-2016,42.177681
18-11-2016,42.871098
21-11-2016,42.871098
22-11-2016,42.780651
23-11-2016,43.95644
24-11-2016,43.082134
25-11-2016,44.408669
28-11-2016,45.705051
29-11-2016,47.785294
30-11-2016,46.699951
01-12-2016,43.896145
02-12-2016,44.288074
05-12-2016,43.805698
06-12-2016,44.860893
07-12-2016,45.494011
08-12-2016,46.217575
09-12-2016,46.308022
12-12-2016,45.584457
13-12-2016,46.458763
14-12-2016,46.519058
15-12-2016,46.398464
16-12-2016,45.946239
19-12-2016,46.066833
20-12-2016,44.16748
21-12-2016,43.865997
22-12-2016,43.112286
23-12-2016,42.690205
26-12-2016,41.84605
27-12-2016,42.207832
28-12-2016,43.051987
29-12-2016,43.865997
30-12-2016,44.710152
02-01-2017,45.192528
03-01-2017,44.257927
04-01-2017,44.710152
05-01-2017,45.102081
06-01-2017,43.95644
09-01-2017,44.680004
10-01-2017,44.921192
11-01-2017,44.981487
12-01-2017,43.504215
13-01-2017,41.484268
16-01-2017,42.147533
17-01-2017,41.755604
18-01-2017,40.670261
19-01-2017,41.815903
20-01-2017,43.112286
23-01-2017,44.227776
24-01-2017,45.765347
25-01-2017,45.916088
27-01-2017,47.031582
30-01-2017,58.910072
31-01-2017,66.386887
01-02-2017,64.758873
02-02-2017,66.206001
03-02-2017,65.994957
06-02-2017,65.361839
07-02-2017,64.728722
08-02-2017,66.05526
09-02-2017,66.68837
10-02-2017,66.597931
13-02-2017,64.668427
14-02-2017,66.266296
15-02-2017,64.698578
16-02-2017,65.030205
17-02-2017,63.85442
20-02-2017,65.391991
21-02-2017,65.331696
22-02-2017,67.89431
23-02-2017,72.115097
27-02-2017,69.070099
28-02-2017,69.853958
01-03-2017,68.28624
02-03-2017,66.085403
03-03-2017,66.658226
06-03-2017,66.17585
07-03-2017,65.482437
08-03-2017,64.035309
09-03-2017,62.678631
10-03-2017,62.85952
14-03-2017,62.135956
15-03-2017,68.195793
16-03-2017,68.105347
17-03-2017,65.180954
20-03-2017,58.910072
21-03-2017,56.045971
22-03-2017,55.051071
23-03-2017,55.23196
24-03-2017,54.809883
27-03-2017,52.820087
28-03-2017,53.362759
29-03-2017,53.603947
30-03-2017,52.488453
31-03-2017,51.764889
03-04-2017,51.312664
05-04-2017,52.91053
06-04-2017,52.217117
07-04-2017,52.820087
10-04-2017,53.061272
11-04-2017,53.483353
12-04-2017,52.277412
13-04-2017,51.945782
17-04-2017,51.885483
18-04-2017,51.975929
19-04-2017,51.975929
20-04-2017,51.041328
21-04-2017,51.433258
24-04-2017,51.252365
25-04-2017,51.403107
26-04-2017,51.674442
27-04-2017,51.342812
28-04-2017,51.825188
02-05-2017,51.071476
03-05-2017,50.528805
04-05-2017,50.257465
05-05-2017,49.443459
08-05-2017,52.820087
09-05-2017,52.458305
10-05-2017,54.689289
11-05-2017,54.749584
12-05-2017,55.684189
15-05-2017,51.885483
16-05-2017,52.940678
17-05-2017,52.578899
18-05-2017,52.488453
19-05-2017,53.000977
22-05-2017,52.91053
23-05-2017,50.98103
24-05-2017,47.513958
25-05-2017,47.694847
26-05-2017,48.086781
29-05-2017,47.785294
30-05-2017,47.574257
31-05-2017,48.237522
01-06-2017,47.936035
02-06-2017,48.207375
05-06-2017,49.262569
06-06-2017,48.297817
07-06-2017,47.574257
08-06-2017,47.905888
09-06-2017,47.604404
12-06-2017,47.6647
13-06-2017,47.694847
14-06-2017,46.458763
15-06-2017,46.157276
16-06-2017,46.88084
19-06-2017,48.026482
20-06-2017,49.533905
21-06-2017,48.689747
22-06-2017,48.388264
23-06-2017,47.845592
27-06-2017,48.930935
28-06-2017,50.347912
29-06-2017,50.860435
30-06-2017,51.403107
03-07-2017,51.945782
04-07-2017,50.619247
05-07-2017,50.378059
06-07-2017,49.744946
07-07-2017,50.257465
10-07-2017,52.578899
11-07-2017,50.830288
12-07-2017,51.523701
13-07-2017,52.940678
14-07-2017,53.634094
17-07-2017,53.603947
18-07-2017,52.578899
19-07-2017,57.372501
20-07-2017,57.312206
21-07-2017,55.443001
24-07-2017,55.352554
25-07-2017,58.910072
26-07-2017,57.010719
27-07-2017,55.925377
28-07-2017,57.613689
31-07-2017,55.744484
01-08-2017,55.804783
02-08-2017,55.684189
03-08-2017,56.22686
04-08-2017,55.895229
07-08-2017,56.106266
08-08-2017,55.262112
09-08-2017,54.90033
10-08-2017,53.031124
11-08-2017,51.975929
14-08-2017,52.036224
16-08-2017,52.428158
17-08-2017,53.875282
18-08-2017,54.448101
21-08-2017,53.814983
22-08-2017,53.031124
23-08-2017,54.568695
24-08-2017,54.267212
28-08-2017,54.176765
29-08-2017,52.729641
30-08-2017,53.061272
31-08-2017,54.659142
01-09-2017,53.483353
04-09-2017,52.398006
05-09-2017,51.041328
06-09-2017,49.322865
07-09-2017,48.659599
08-09-2017,47.996334
11-09-2017,47.423512
12-09-2017,47.453663
13-09-2017,49.805241
14-09-2017,49.262569
15-09-2017,48.026482
18-09-2017,49.775093
19-09-2017,50.167023
20-09-2017,48.327965
21-09-2017,48.388264
22-09-2017,47.152176
25-09-2017,45.855793
26-09-2017,45.855793
27-09-2017,45.463863
28-09-2017,45.614605
29-09-2017,46.699951
03-10-2017,45.765347
04-10-2017,44.740299
05-10-2017,44.468964
06-10-2017,44.529263
09-10-2017,44.740299
10-10-2017,43.986588
11-10-2017,44.137333
12-10-2017,44.95134
13-10-2017,47.574257
16-10-2017,50.106724
17-10-2017,54.267212
18-10-2017,53.483353
19-10-2017,55.020924
23-10-2017,59.181408
24-10-2017,59.392448
25-10-2017,59.724079
26-10-2017,58.307102
27-10-2017,56.076118
30-10-2017,57.131313
31-10-2017,55.985672
01-11-2017,59.693932
02-11-2017,64.336792
03-11-2017,63.944862
06-11-2017,60.628532
07-11-2017,58.668884
08-11-2017,59.573338
09-11-2017,58.276955
10-11-2017,58.487995
13-11-2017,56.287155
14-11-2017,55.774635
15-11-2017,56.437901
16-11-2017,57.885025
17-11-2017,57.402649
20-11-2017,60.960167
21-11-2017,60.809425
22-11-2017,59.362301
23-11-2017,57.94532
24-11-2017,57.101166
27-11-2017,57.94532
28-11-2017,57.4328
29-11-2017,56.317307
30-11-2017,56.950424
01-12-2017,56.22686
04-12-2017,56.136414
05-12-2017,56.437901
06-12-2017,56.136414
07-12-2017,58.759331
08-12-2017,58.005619
11-12-2017,57.734283
12-12-2017,56.287155
13-12-2017,55.955524
14-12-2017,56.648937
15-12-2017,56.61879
18-12-2017,57.251907
19-12-2017,59.452744
20-12-2017,59.000519
21-12-2017,61.231503
22-12-2017,60.688831
26-12-2017,61.442543
27-12-2017,61.050613
28-12-2017,61.744026
29-12-2017,65.211098
01-01-2018,63.07056
02-01-2018,60.718979
03-01-2018,61.924919
04-01-2018,63.040409
05-01-2018,69.823814
08-01-2018,65.753769
09-01-2018,65.482437
10-01-2018,64.728722
11-01-2018,64.608131
12-01-2018,65.482437
15-01-2018,63.07056
16-01-2018,61.985214
17-01-2018,62.407291
18-01-2018,60.960167
19-01-2018,61.683731
22-01-2018,59.995419
23-01-2018,59.904972
24-01-2018,56.61879
25-01-2018,57.342354
29-01-2018,56.437901
30-01-2018,56.679089
31-01-2018,56.136414
01-02-2018,55.051071
02-02-2018,53.242165
05-02-2018,52.789936
06-02-2018,51.252365
07-02-2018,50.830288
08-02-2018,51.584
09-02-2018,50.468506
12-02-2018,50.950882
14-02-2018,51.131771
15-02-2018,50.106724
16-02-2018,49.473606
19-02-2018,49.744946
20-02-2018,50.649399
21-02-2018,50.106724
22-02-2018,48.961082
23-02-2018,49.533905
26-02-2018,49.654499
27-02-2018,50.830288
28-02-2018,50.5891
01-03-2018,50.076576
05-03-2018,49.775093
06-03-2018,49.383163
07-03-2018,48.056629
08-03-2018,48.026482
09-03-2018,47.544106
12-03-2018,47.333069
13-03-2018,48.629452
14-03-2018,48.991234
15-03-2018,48.327965
16-03-2018,48.87064
19-03-2018,46.910988
20-03-2018,46.519058
21-03-2018,47.724998
22-03-2018,46.790394
23-03-2018,46.820545
26-03-2018,48.448559
27-03-2018,48.5993
28-03-2018,45.765347
02-04-2018,46.910988
03-04-2018,46.639652
04-04-2018,46.187428
05-04-2018,46.368317
06-04-2018,45.192528
09-04-2018,45.132233
10-04-2018,44.589558
11-04-2018,44.589558
12-04-2018,44.107182
13-04-2018,43.504215
16-04-2018,42.991692
17-04-2018,43.082134
18-04-2018,43.112286
19-04-2018,42.780651
20-04-2018,42.720356
23-04-2018,43.202728
24-04-2018,42.840946
25-04-2018,43.051987
26-04-2018,41.24308
27-04-2018,41.484268
30-04-2018,41.695309
02-05-2018,40.549667
03-05-2018,38.559868
04-05-2018,37.685562
07-05-2018,37.625267
08-05-2018,36.871555
09-05-2018,36.570072
10-05-2018,35.183243
11-05-2018,30.992607
14-05-2018,31.203646
15-05-2018,32.017654
16-05-2018,31.806616
17-05-2018,31.746319
18-05-2018,31.414684
21-05-2018,31.866913
22-05-2018,33.103001
23-05-2018,32.952255
24-05-2018,34.308937
25-05-2018,36.027397
28-05-2018,36.992149
29-05-2018,37.564968
30-05-2018,37.293633
31-05-2018,37.082596
01-06-2018,37.263485
04-06-2018,37.92675
05-06-2018,34.097897
06-06-2018,35.545025
07-06-2018,37.263485
08-06-2018,38.680462
11-06-2018,38.439274
12-06-2018,39.343727
13-06-2018,37.082596
14-06-2018,37.866455
15-06-2018,36.570072
18-06-2018,37.534821
19-06-2018,37.20319
20-06-2018,37.082596
21-06-2018,36.660515
22-06-2018,36.509773
25-06-2018,33.766266
26-06-2018,34.942055
27-06-2018,33.585373
28-06-2018,34.188343
29-06-2018,35.786209
02-07-2018,34.399384
03-07-2018,34.248638
04-07-2018,33.253742
05-07-2018,32.861813
06-07-2018,32.982407
09-07-2018,32.922108
10-07-2018,33.645672
11-07-2018,32.590473
12-07-2018,32.771366
13-07-2018,32.168396
16-07-2018,31.625725
17-07-2018,31.625725
18-07-2018,30.148451
19-07-2018,30.389639
20-07-2018,30.841866
23-07-2018,31.686022
24-07-2018,34.00745
25-07-2018,33.103001
26-07-2018,34.248638
27-07-2018,33.977303
30-07-2018,35.21339
31-07-2018,33.072849
01-08-2018,32.28899
02-08-2018,32.801514
03-08-2018,33.28389
06-08-2018,33.103001
07-08-2018,33.163296
08-08-2018,33.374336
09-08-2018,33.977303
10-08-2018,32.801514
13-08-2018,31.655872
14-08-2018,31.354389
16-08-2018,30.510233
17-08-2018,30.691122
20-08-2018,32.198544
21-08-2018,31.89706
23-08-2018,31.836763
24-08-2018,31.444834
27-08-2018,30.992607
28-08-2018,30.811716
29-08-2018,29.877113
30-08-2018,30.058004
31-08-2018,29.756521
03-09-2018,30.781569
04-09-2018,29.786669
05-09-2018,28.882215
06-09-2018,28.068207
07-09-2018,28.279247
10-09-2018,28.791771
11-09-2018,27.857168
12-09-2018,27.857168
14-09-2018,27.947615
17-09-2018,28.761621
18-09-2018,27.887318
19-09-2018,27.585833
21-09-2018,27.404942
24-09-2018,25.415144
25-09-2018,24.420244
26-09-2018,24.993065
27-09-2018,23.214308
28-09-2018,23.244455
01-10-2018,23.365049
03-10-2018,22.128963
04-10-2018,20.380352
05-10-2018,20.22961
08-10-2018,20.289907
09-10-2018,20.772282
10-10-2018,21.737034
11-10-2018,20.832579
12-10-2018,21.676737
15-10-2018,22.159111
16-10-2018,22.309853
17-10-2018,22.792229
19-10-2018,22.008369
22-10-2018,21.194361
23-10-2018,21.345102
24-10-2018,21.857626
25-10-2018,22.460594
26-10-2018,22.279705
29-10-2018,22.731932
30-10-2018,23.515791
31-10-2018,23.304752
01-11-2018,23.395197
02-11-2018,24.480541
05-11-2018,25.173956
06-11-2018,25.415144
07-11-2018,25.384995
09-11-2018,25.475441
12-11-2018,24.601135
13-11-2018,24.570988
14-11-2018,24.962917
15-11-2018,22.249556
16-11-2018,25.927668
19-11-2018,25.746777
20-11-2018,25.535736
21-11-2018,26.862268
22-11-2018,24.993065
26-11-2018,24.028315
27-11-2018,23.365049
28-11-2018,22.792229
29-11-2018,22.822376
30-11-2018,21.284805
03-12-2018,21.495846
04-12-2018,21.224508
05-12-2018,20.531096
06-12-2018,20.22961
07-12-2018,20.380352
10-12-2018,19.897978
11-12-2018,20.651688
12-12-2018,20.892876
13-12-2018,21.043617
14-12-2018,21.827478
17-12-2018,21.948072
18-12-2018,22.490744
19-12-2018,22.762079
20-12-2018,23.033417
21-12-2018,23.093714
24-12-2018,22.520891
26-12-2018,22.460594
27-12-2018,22.400299
28-12-2018,22.611338
31-12-2018,22.762079
01-01-2019,22.762079
02-01-2019,22.159111
03-01-2019,21.767181
04-01-2019,21.827478
07-01-2019,22.098814
08-01-2019,22.279705
09-01-2019,22.279705
10-01-2019,22.37015
11-01-2019,22.249556
14-01-2019,21.676737
15-01-2019,21.857626
16-01-2019,21.948072
17-01-2019,22.279705
18-01-2019,21.224508
21-01-2019,19.807531
22-01-2019,20.199463
23-01-2019,20.440649
24-01-2019,20.531096
25-01-2019,19.807531
28-01-2019,18.722189
29-01-2019,18.511148
30-01-2019,18.420704
31-01-2019,18.149366
01-02-2019,18.631742
04-02-2019,18.119219
05-02-2019,18.360407
06-02-2019,18.089069
07-02-2019,19.295008
08-02-2019,18.420704
11-02-2019,18.782484
12-02-2019,17.938328
14-02-2019,19.083969
15-02-2019,18.089069
18-02-2019,18.481001
19-02-2019,18.26996
20-02-2019,18.450851
21-02-2019,18.692039
22-02-2019,18.30011
25-02-2019,18.390554
26-02-2019,17.968475
27-02-2019,17.817734
28-02-2019,18.028772
01-03-2019,18.028772
05-03-2019,17.968475
06-03-2019,18.842781
07-03-2019,19.295008
08-03-2019,19.62664
11-03-2019,20.62154
12-03-2019,20.62154
13-03-2019,20.470798
14-03-2019,20.380352
15-03-2019,20.470798
18-03-2019,19.475899
19-03-2019,19.325157
20-03-2019,19.958275
22-03-2019,19.415602
25-03-2019,18.239813
26-03-2019,17.847881
27-03-2019,17.184616
28-03-2019,17.486101
01-04-2019,17.75
02-04-2019,16.75
03-04-2019,15.9
04-04-2019,15.15
05-04-2019,16.299999
08-04-2019,17.299999
09-04-2019,16.950001
10-04-2019,16.35
11-04-2019,16.25
12-04-2019,16.049999
15-04-2019,17
16-04-2019,17.950001
18-04-2019,17.25
22-04-2019,17.15
23-04-2019,17.049999
24-04-2019,17.15
25-04-2019,16.85
26-04-2019,16.25
30-04-2019,15.45
02-05-2019,16.200001
03-05-2019,16.15
06-05-2019,16.35
07-05-2019,15.6
08-05-2019,14.3
09-05-2019,14.3
10-05-2019,14.05
13-05-2019,14.45
14-05-2019,14
15-05-2019,12.9
16-05-2019,12.2
17-05-2019,11.85
20-05-2019,12.55
21-05-2019,11.8
22-05-2019,12.15
23-05-2019,12.75
24-05-2019,12.85
27-05-2019,13.05
28-05-2019,13.65
29-05-2019,13.2
30-05-2019,13.3
31-05-2019,13.95
03-06-2019,14
04-06-2019,13.85
06-06-2019,13.45
07-06-2019,13.4
10-06-2019,12.8
11-06-2019,13.15
12-06-2019,12.85
13-06-2019,12.9
14-06-2019,12.5
17-06-2019,12.1
18-06-2019,11.95
19-06-2019,11.4
20-06-2019,11.9
21-06-2019,12.15
24-06-2019,12.1
25-06-2019,12.1
26-06-2019,12.35
27-06-2019,12.35
28-06-2019,12.15
01-07-2019,12
02-07-2019,11.7
03-07-2019,11.95
04-07-2019,12.35
05-07-2019,12
08-07-2019,11.45
09-07-2019,11.35
10-07-2019,11.25
11-07-2019,11.65
12-07-2019,11.7
15-07-2019,11.75
16-07-2019,11.8
17-07-2019,11.95
18-07-2019,11.3
19-07-2019,10.95
22-07-2019,10.75
23-07-2019,10.55
24-07-2019,9.95
25-07-2019,9.7
26-07-2019,9.25
29-07-2019,6.75
30-07-2019,6.5
31-07-2019,6.85
01-08-2019,6.65
02-08-2019,6.35
05-08-2019,6
06-08-2019,5.65
07-08-2019,5.35
08-08-2019,5.65
09-08-2019,5.35
13-08-2019,5
14-08-2019,5.65
16-08-2019,6.45
19-08-2019,6
20-08-2019,5.85
21-08-2019,5.6
22-08-2019,5.3
23-08-2019,5.75
26-08-2019,5.5
27-08-2019,5.3
28-08-2019,5
29-08-2019,4.85
30-08-2019,5.35
03-09-2019,5.1
04-09-2019,5
05-09-2019,5.1
06-09-2019,5.15
09-09-2019,5.3
11-09-2019,5.75
12-09-2019,5.55
13-09-2019,5.4
16-09-2019,5.25
17-09-2019,5.1
18-09-2019,4.85
19-09-2019,5.45
20-09-2019,5.85
23-09-2019,5.6
24-09-2019,5.6
25-09-2019,5.3
26-09-2019,5.2
27-09-2019,5.65
30-09-2019,6.15
01-10-2019,5.4
03-10-2019,5.1
04-10-2019,5.05
07-10-2019,5.15
09-10-2019,5.85
10-10-2019,6.2
11-10-2019,6
14-10-2019,6.4
15-10-2019,6.15
